dataset,family,n,m,density,phase_mode,addback_mode,upset_simple,upset_ratio,upset_naive,runtime_sec,time_phase1_sec,time_phase2_sec,time_phaseC_sec,removed_phaseA,kept_after_phaseA,kept_final,edges_restored,reinserted_per_pass,break_reason,reach_checked,reach_inserted,reach_rejected_reachable,reach_dense_matrix_used,permutation_changed_vs_A_only,status,note
Basketball_temporal/finer1996,Basketball_finer,305,5498,0.059296807592752375,B2_reach,reach,0.471414140428109,0.1157995624573879,280094.20000000007,0.4393434524536133,0.1839427947998047,0.14463329315185547,0.11075043678283691,4886,612,2749,2137,2137,,4886,2137,2749,True,True,ok,
Basketball_temporal/finer1997,Basketball_finer,305,5628,0.06069887834339948,A0,none,0.47786978085153853,0.16355004601129464,278459.5,0.20086979866027832,0.1891796588897705,2.1457672119140625e-06,0.011670112609863281,4983,645,645,0,0,,,,,,False,ok,
Basketball_temporal/finer1997,Basketball_finer,305,5628,0.06069887834339948,A1_topo,topo,0.4784034940193235,0.16631928843621535,278770.5,0.20526695251464844,0.18802666664123535,0.004646778106689453,0.012579202651977539,4983,645,2814,2169,2169|0,,,,,,True,ok,
Basketball_temporal/finer1997,Basketball_finer,305,5628,0.06069887834339948,A2_topo,topo,0.4784034940193235,0.1499928338456238,278770.5,0.3043539524078369,0.18921852111816406,0.004616737365722656,0.11050200462341309,4983,645,2814,2169,2169|0,,,,,,True,ok,
Basketball_temporal/finer1997,Basketball_finer,305,5628,0.06069887834339948,B1_reach,reach,0.47060029860479485,0.1430531304823654,274223.5,0.3504197597503662,0.18825840950012207,0.1488816738128662,0.01326298713684082,4983,645,2814,2169,2169,,4983,2169,2814,True,True,ok,
Basketball_temporal/finer1997,Basketball_finer,305,5628,0.06069887834339948,B2_reach,reach,0.47060029860479485,0.12989884351136005,274223.5,0.4500412940979004,0.18818211555480957,0.1493210792541504,0.11251950263977051,4983,645,2814,2169,2169,,4983,2169,2814,True,True,ok,
Basketball_temporal/finer1998,Basketball_finer,306,5684,0.06090217507768134,A0,none,0.47580556871485435,0.14927195332094295,281625.7,0.20762300491333008,0.19600200653076172,1.430511474609375e-06,0.011603593826293945,5018,666,666,0,0,,,,,,False,ok,
Basketball_temporal/finer1998,Basketball_finer,306,5684,0.06090217507768134,A1_topo,topo,0.47666045382572914,0.1527263169408839,282131.69999999995,0.21582674980163574,0.1984846591949463,0.004702329635620117,0.012623310089111328,5018,666,2842,2176,2176|0,,,,,,True,ok,
Basketball_temporal/finer1998,Basketball_finer,306,5684,0.06090217507768134,A2_topo,topo,0.47666045382572914,0.1324811431833392,282131.69999999995,0.31375718116760254,0.1959669589996338,0.004665851593017578,0.11310815811157227,5018,666,2842,2176,2176|0,,,,,,True,ok,
Basketball_temporal/finer1998,Basketball_finer,306,5684,0.06090217507768134,B1_reach,reach,0.46943785728622295,0.13840944532727917,277856.69999999995,0.35225367546081543,0.19614052772521973,0.1428852081298828,0.013214349746704102,5018,666,2842,2176,2176,,5018,2176,2842,True,True,ok,
Basketball_temporal/finer1998,Basketball_finer,306,5684,0.06090217507768134,B2_reach,reach,0.46943785728622295,0.11623914078828597,277856.69999999995,0.4574296474456787,0.196929931640625,0.14308762550354004,0.11739492416381836,5018,666,2842,2176,2176,,5018,2176,2842,True,True,ok,
Basketball_temporal/finer1999,Basketball_finer,310,5788,0.06042384382503393,A0,none,0.47658359411857065,0.14940803622717932,281038.19999999995,0.2201693058013916,0.20833659172058105,2.1457672119140625e-06,0.011813640594482422,5113,675,675,0,0,,,,,,False,ok,
Basketball_temporal/finer1999,Basketball_finer,310,5788,0.06042384382503393,A1_topo,topo,0.4772042556352165,0.15664578568441795,281404.2,0.21307158470153809,0.201155424118042,0.004744052886962891,0.007157087326049805,5113,675,2894,2219,2219|0,,,,,,True,ok,
Basketball_temporal/finer1999,Basketball_finer,310,5788,0.06042384382503393,A2_topo,topo,0.4772042556352165,0.13589480785225455,281404.2,0.3133678436279297,0.20296072959899902,0.004771709442138672,0.10561704635620117,5113,675,2894,2219,2219|0,,,,,,True,ok,
Basketball_temporal/finer1999,Basketball_finer,310,5788,0.06042384382503393,B1_reach,reach,0.4699564214217083,0.13456406078685149,277130.2,0.36633920669555664,0.20139002799987793,0.15140008926391602,0.0135345458984375,5113,675,2894,2219,2219,,5113,2219,2894,True,True,ok,
Basketball_temporal/finer1999,Basketball_finer,310,5788,0.06042384382503393,B2_reach,reach,0.4699564214217083,0.11173015583393141,277130.2,0.4717557430267334,0.20118188858032227,0.1521456241607666,0.1184089183807373,5113,675,2894,2219,2219,,5113,2219,2894,True,True,ok,
Basketball_temporal/finer2000,Basketball_finer,318,6274,0.06223835882784755,A0,none,0.4766268883708701,0.15980225505529796,302363.9,0.258730411529541,0.24566173553466797,1.6689300537109375e-06,0.013051509857177734,5565,709,709,0,0,,,,,,False,ok,
Basketball_temporal/finer2000,Basketball_finer,318,6274,0.06223835882784755,A1_topo,topo,0.4770461935601028,0.1658962276484227,302629.9,0.2616093158721924,0.24852538108825684,0.0051610469818115234,0.007907629013061523,5565,709,3137,2428,2428|0,,,,,,True,ok,
Basketball_temporal/finer2000,Basketball_finer,318,6274,0.06223835882784755,A2_topo,topo,0.4770461935601028,0.1480363189716065,302629.9,0.3647725582122803,0.24585652351379395,0.005147695541381836,0.11374878883361816,5565,709,3137,2428,2428|0,,,,,,True,ok,
Basketball_temporal/finer2000,Basketball_finer,318,6274,0.06223835882784755,B1_reach,reach,0.46960746728946623,0.13772635084330298,297910.9,0.4485132694244385,0.24804234504699707,0.18557167053222656,0.014884233474731445,5565,709,3137,2428,2428,,5565,2428,3137,True,True,ok,
Basketball_temporal/finer2000,Basketball_finer,318,6274,0.06223835882784755,B2_reach,reach,0.46960746728946623,0.11973870437395276,297910.9,0.5535528659820557,0.24850749969482422,0.18612957000732422,0.11889767646789551,5565,709,3137,2428,2428,,5565,2428,3137,True,True,ok,
Basketball_temporal/finer2001,Basketball_finer,318,6116,0.06067099180604329,A0,none,0.4774666287789529,0.1500689557982054,303123.7,0.22027921676635742,0.20766615867614746,1.430511474609375e-06,0.012596845626831055,5419,697,697,0,0,,,,,,False,ok,
Basketball_temporal/finer2001,Basketball_finer,318,6116,0.06067099180604329,A1_topo,topo,0.4780053315826016,0.15177772360918756,303465.69999999995,0.22666692733764648,0.20792818069458008,0.005034685134887695,0.013689517974853516,5419,697,3058,2361,2361|0,,,,,,True,ok,
Basketball_temporal/finer2001,Basketball_finer,318,6116,0.06067099180604329,A2_topo,topo,0.4780053315826016,0.13049985385260196,303465.69999999995,0.33083558082580566,0.2081279754638672,0.005030632019042969,0.11765694618225098,5419,697,3058,2361,2361|0,,,,,,True,ok,
Basketball_temporal/finer2001,Basketball_finer,318,6116,0.06067099180604329,B1_reach,reach,0.47070134064540997,0.13906601294437154,298828.69999999995,0.4055027961730957,0.20806598663330078,0.18296527862548828,0.014456987380981445,5419,697,3058,2361,2361,,5419,2361,3058,True,True,ok,
Basketball_temporal/finer2001,Basketball_finer,318,6116,0.06067099180604329,B2_reach,reach,0.47070134064540997,0.11926507661680726,298828.69999999995,0.510674238204956,0.20777487754821777,0.18382501602172852,0.11905479431152344,5419,697,3058,2361,2361,,5419,2361,3058,True,True,ok,
Basketball_temporal/finer2002,Basketball_finer,321,6192,0.0602803738317757,A0,none,0.47781891551228095,0.16496602425516507,308574.5,0.2265169620513916,0.21332550048828125,3.0994415283203125e-06,0.013170480728149414,5488,704,704,0,0,,,,,,False,ok,
Basketball_temporal/finer2002,Basketball_finer,321,6192,0.0602803738317757,A1_topo,topo,0.47798460199628984,0.15994708282620168,308681.5,0.23066091537475586,0.21144509315490723,0.0051326751708984375,0.014066934585571289,5488,704,3096,2392,2392|0,,,,,,True,ok,
Basketball_temporal/finer2002,Basketball_finer,321,6192,0.0602803738317757,A2_topo,topo,0.47798460199628984,0.13404783306822274,308681.5,0.3379695415496826,0.2150578498840332,0.005123138427734375,0.11777114868164062,5488,704,3096,2392,2392|0,,,,,,True,ok,
Basketball_temporal/finer2002,Basketball_finer,321,6192,0.0602803738317757,B1_reach,reach,0.4704714167588007,0.15474213623733324,303829.5,0.398557186126709,0.21405243873596191,0.1696302890777588,0.014859437942504883,5488,704,3096,2392,2392,,5488,2392,3096,True,True,ok,
Basketball_temporal/finer2002,Basketball_finer,321,6192,0.0602803738317757,B2_reach,reach,0.4704714167588007,0.13000093418972436,303829.5,0.5088505744934082,0.21408700942993164,0.16952037811279297,0.12522339820861816,5488,704,3096,2392,2392,,5488,2392,3096,True,True,ok,
Basketball_temporal/finer2003,Basketball_finer,327,6356,0.05962364683589426,A0,none,0.4779086869658929,0.16151824697074346,308296.60000000003,0.2564530372619629,0.24271154403686523,2.6226043701171875e-06,0.013721704483032227,5635,721,721,0,0,,,,,,False,ok,
Basketball_temporal/finer2003,Basketball_finer,327,6356,0.05962364683589426,A1_topo,topo,0.4783349806354163,0.16135133734426582,308571.6,0.26229381561279297,0.24217772483825684,0.005237102508544922,0.014862775802612305,5635,721,3178,2457,2457|0,,,,,,True,ok,
Basketball_temporal/finer2003,Basketball_finer,327,6356,0.05962364683589426,A2_topo,topo,0.4783349806354163,0.1396935237081196,308571.6,0.37105345726013184,0.2421717643737793,0.005198955535888672,0.12366318702697754,5635,721,3178,2457,2457|0,,,,,,True,ok,
Basketball_temporal/finer2003,Basketball_finer,327,6356,0.05962364683589426,B1_reach,reach,0.47199018067410825,0.13568034568399118,304478.6,0.47980451583862305,0.24340033531188965,0.2207777500152588,0.015609502792358398,5635,721,3178,2457,2457,,5635,2457,3178,True,True,ok,
Basketball_temporal/finer2003,Basketball_finer,327,6356,0.05962364683589426,B2_reach,reach,0.47199018067410825,0.1198827324469408,304478.6,0.582258939743042,0.24208998680114746,0.22075557708740234,0.11939096450805664,5635,721,3178,2457,2457,,5635,2457,3178,True,True,ok,
Basketball_temporal/finer2004,Basketball_finer,326,6316,0.05961302501179802,A0,none,0.4784723005146823,0.15447350212908717,302172.1,0.24567866325378418,0.23227262496948242,1.430511474609375e-06,0.013389110565185547,5617,699,699,0,0,,,,,,False,ok,
Basketball_temporal/finer2004,Basketball_finer,326,6316,0.05961302501179802,A1_topo,topo,0.47911992870706177,0.15597502112304193,302581.1,0.25240278244018555,0.232666015625,0.0052013397216796875,0.014519929885864258,5617,699,3158,2459,2459|0,,,,,,True,ok,
Basketball_temporal/finer2004,Basketball_finer,326,6316,0.05961302501179802,A2_topo,topo,0.47911992870706177,0.13392106542160795,302581.1,0.3490908145904541,0.23366332054138184,0.005193233489990234,0.1101996898651123,5617,699,3158,2459,2459|0,,,,,,True,ok,
Basketball_temporal/finer2004,Basketball_finer,326,6316,0.05961302501179802,B1_reach,reach,0.4720007689199272,0.1420506122246025,298085.1,0.4438812732696533,0.23241448402404785,0.19620895385742188,0.015243291854858398,5617,699,3158,2459,2459,,5617,2459,3158,True,True,ok,
Basketball_temporal/finer2004,Basketball_finer,326,6316,0.05961302501179802,B2_reach,reach,0.4720007689199272,0.1193452936376843,298085.1,0.5554714202880859,0.23221969604492188,0.19711756706237793,0.1261148452758789,5617,699,3158,2459,2459,,5617,2459,3158,True,True,ok,
Basketball_temporal/finer2005,Basketball_finer,330,6476,0.059648153265174544,A0,none,0.47774392330328425,0.16844499735964566,307164.5,0.2661895751953125,0.2521660327911377,1.430511474609375e-06,0.014006376266479492,5712,764,764,0,0,,,,,,False,ok,
Basketball_temporal/finer2005,Basketball_finer,330,6476,0.059648153265174544,A1_topo,topo,0.47841427300497086,0.17051995669655837,307595.5,0.26494431495666504,0.25115203857421875,0.005329132080078125,0.00844883918762207,5712,764,3238,2474,2474|0,,,,,,True,ok,
Basketball_temporal/finer2005,Basketball_finer,330,6476,0.059648153265174544,A2_topo,topo,0.47841427300497086,0.14786356728853675,307595.5,0.3694190979003906,0.2523181438446045,0.005356788635253906,0.1117250919342041,5712,764,3238,2474,2474|0,,,,,,True,ok,
Basketball_temporal/finer2005,Basketball_finer,330,6476,0.059648153265174544,B1_reach,reach,0.4707869065616504,0.140486121956898,302691.5,0.47286534309387207,0.2514793872833252,0.2055683135986328,0.015803098678588867,5712,764,3238,2474,2474,,5712,2474,3238,True,True,ok,
Basketball_temporal/finer2005,Basketball_finer,330,6476,0.059648153265174544,B2_reach,reach,0.4707869065616504,0.12347284999474788,302691.5,0.5846781730651855,0.25220656394958496,0.20580196380615234,0.12665081024169922,5712,764,3238,2474,2474,,5712,2474,3238,True,True,ok,
Basketball_temporal/finer2006,Basketball_finer,334,6680,0.06006006006006006,A0,none,0.47793290219728896,0.152850113493713,312505.7,0.2761051654815674,0.2617518901824951,1.430511474609375e-06,0.014336109161376953,5926,754,754,0,0,,,,,,False,ok,
Basketball_temporal/finer2006,Basketball_finer,334,6680,0.06006006006006006,A1_topo,topo,0.478431472706935,0.1527203258499478,312831.69999999995,0.2776200771331787,0.2566244602203369,0.0054819583892822266,0.015496253967285156,5926,754,3340,2586,2586|0,,,,,,True,ok,
Basketball_temporal/finer2006,Basketball_finer,334,6680,0.06006006006006006,A2_topo,topo,0.478431472706935,0.13835235353129632,312831.69999999995,0.3811531066894531,0.2561371326446533,0.0054852962493896484,0.11951327323913574,5926,754,3340,2586,2586|0,,,,,,True,ok,
Basketball_temporal/finer2006,Basketball_finer,334,6680,0.06006006006006006,B1_reach,reach,0.4711257324474887,0.13854625018046793,308054.69999999995,0.49470067024230957,0.2561771869659424,0.22164630889892578,0.01685929298400879,5926,754,3340,2586,2586,,5926,2586,3340,True,True,ok,
Basketball_temporal/finer2006,Basketball_finer,334,6680,0.06006006006006006,B2_reach,reach,0.4711257324474887,0.11759008929366013,308054.69999999995,0.6083996295928955,0.256345272064209,0.22115015983581543,0.13088583946228027,5926,754,3340,2586,2586,,5926,2586,3340,True,True,ok,
Basketball_temporal/finer2007,Basketball_finer,336,7186,0.06384150675195452,A0,none,0.4775385872047659,0.15867401600371112,331832.3,0.293271541595459,0.2777087688446045,1.9073486328125e-06,0.015542268753051758,6357,829,829,0,0,,,,,,False,ok,
Basketball_temporal/finer2007,Basketball_finer,336,7186,0.06384150675195452,A1_topo,topo,0.47786957932053364,0.16038619300318255,332062.29999999993,0.2930786609649658,0.27780699729919434,0.0059468746185302734,0.009306192398071289,6357,829,3593,2764,2764|0,,,,,,True,ok,
Basketball_temporal/finer2007,Basketball_finer,336,7186,0.06384150675195452,A2_topo,topo,0.47786957932053364,0.14436618534387238,332062.29999999993,0.4088246822357178,0.283219575881958,0.0059163570404052734,0.11966753005981445,6357,829,3593,2764,2764|0,,,,,,True,ok,
Basketball_temporal/finer2007,Basketball_finer,336,7186,0.06384150675195452,B1_reach,reach,0.4702092704847424,0.14629994138754118,326739.30000000005,0.5458798408508301,0.27834129333496094,0.24954795837402344,0.01797342300415039,6357,829,3593,2764,2764,,6357,2764,3593,True,True,ok,
Basketball_temporal/finer2007,Basketball_finer,336,7186,0.06384150675195452,B2_reach,reach,0.4702092704847424,0.13010484750715756,326739.30000000005,0.664618730545044,0.28389811515808105,0.25061631202697754,0.1300821304321289,6357,829,3593,2764,2764,,6357,2764,3593,True,True,ok,
Basketball_temporal/finer2008,Basketball_finer,342,7386,0.06333281885064568,A0,none,0.4766041128563837,0.14790939663318853,339375.3,0.30233335494995117,0.2865333557128906,1.430511474609375e-06,0.015781402587890625,6576,810,810,0,0,,,,,,False,ok,
Basketball_temporal/finer2008,Basketball_finer,342,7386,0.06333281885064568,A1_topo,topo,0.4769580108461307,0.14903906991562765,339627.29999999993,0.3031294345855713,0.2800450325012207,0.006032466888427734,0.017035961151123047,6576,810,3693,2883,2883|0,,,,,,True,ok,
Basketball_temporal/finer2008,Basketball_finer,342,7386,0.06333281885064568,A2_topo,topo,0.4769580108461307,0.1252385532457497,339627.29999999993,0.42058444023132324,0.28063082695007324,0.006097078323364258,0.1338365077972412,6576,810,3693,2883,2883|0,,,,,,True,ok,
Basketball_temporal/finer2008,Basketball_finer,342,7386,0.06333281885064568,B1_reach,reach,0.470263440540082,0.14365116351186222,334860.3,0.571815013885498,0.28093528747558594,0.27205920219421387,0.018802165985107422,6576,810,3693,2883,2883,,6576,2883,3693,True,True,ok,
Basketball_temporal/finer2008,Basketball_finer,342,7386,0.06333281885064568,B2_reach,reach,0.470263440540082,0.1235340302289231,334860.3,0.688758373260498,0.28273773193359375,0.27307581901550293,0.13292527198791504,6576,810,3693,2883,2883,,6576,2883,3693,True,True,ok,
Basketball_temporal/finer2009,Basketball_finer,347,7478,0.06228448634871983,A0,none,0.4775017140152602,0.16365776943739113,341407.9,0.3025937080383301,0.286482572555542,1.430511474609375e-06,0.016093015670776367,6668,810,810,0,0,,,,,,False,ok,
Basketball_temporal/finer2009,Basketball_finer,347,7478,0.06228448634871983,A1_topo,topo,0.4779240988447635,0.16624421574579704,341709.89999999997,0.30495715141296387,0.28845667839050293,0.006184577941894531,0.010296821594238281,6668,810,3739,2929,2929|0,,,,,,True,ok,
Basketball_temporal/finer2009,Basketball_finer,347,7478,0.06228448634871983,A2_topo,topo,0.4779240988447635,0.14380101406353119,341709.89999999997,0.4179689884185791,0.285444974899292,0.006147146224975586,0.126359224319458,6668,810,3739,2929,2929|0,,,,,,True,ok,
Basketball_temporal/finer2009,Basketball_finer,347,7478,0.06228448634871983,B1_reach,reach,0.4708414605116339,0.1375962549099165,336645.89999999997,0.6664507389068604,0.35962581634521484,0.287860631942749,0.01894688606262207,6668,810,3739,2929,2929,,6668,2929,3739,True,True,ok,
Basketball_temporal/finer2009,Basketball_finer,347,7478,0.06228448634871983,B2_reach,reach,0.4708414605116339,0.12049872165471384,336645.89999999997,0.711322546005249,0.2849729061126709,0.28843116760253906,0.13789868354797363,6668,810,3739,2929,2929,,6668,2929,3739,True,True,ok,
Basketball_temporal/finer2010,Basketball_finer,347,7538,0.0627842281487898,A0,none,0.47598310246379516,0.1515058522220769,344042.29999999993,0.2925090789794922,0.276167631149292,1.6689300537109375e-06,0.016322612762451172,6750,788,788,0,0,,,,,,False,ok,
Basketball_temporal/finer2010,Basketball_finer,347,7538,0.0627842281487898,A1_topo,topo,0.47657385768416205,0.15456457617581196,344469.29999999993,0.30470967292785645,0.280672550201416,0.0061702728271484375,0.017848491668701172,6750,788,3769,2981,2981|0,,,,,,True,ok,
Basketball_temporal/finer2010,Basketball_finer,347,7538,0.0627842281487898,A2_topo,topo,0.47657385768416205,0.1405853066885077,344469.29999999993,0.4133601188659668,0.28063344955444336,0.006195783615112305,0.1265103816986084,6750,788,3769,2981,2981|0,,,,,,True,ok,
Basketball_temporal/finer2010,Basketball_finer,347,7538,0.0627842281487898,B1_reach,reach,0.46966603376076166,0.14636552169173025,339476.3,0.5732665061950684,0.2813994884490967,0.2727823257446289,0.01906585693359375,6750,788,3769,2981,2981,,6750,2981,3769,True,True,ok,
Basketball_temporal/finer2010,Basketball_finer,347,7538,0.0627842281487898,B2_reach,reach,0.46966603376076166,0.1252959776944091,339476.3,0.6884021759033203,0.2810854911804199,0.27235841751098633,0.13494014739990234,6750,788,3769,2981,2981,,6750,2981,3769,True,True,ok,
Basketball_temporal/finer2011,Basketball_finer,345,7504,0.0632288506909336,A0,none,0.4780926623354585,0.15637036937190346,343718.6,0.30246996879577637,0.28616905212402344,2.86102294921875e-06,0.016279220581054688,6724,780,780,0,0,,,,,,False,ok,
Basketball_temporal/finer2011,Basketball_finer,345,7504,0.0632288506909336,A1_topo,topo,0.4783485956770633,0.15880105339928646,343902.6,0.3066220283508301,0.2906782627105713,0.006180524826049805,0.009746313095092773,6724,780,3752,2972,2972|0,,,,,,True,ok,
Basketball_temporal/finer2011,Basketball_finer,345,7504,0.0632288506909336,A2_topo,topo,0.4783485956770633,0.14241338537883735,343902.6,0.41857194900512695,0.29116392135620117,0.00615239143371582,0.12123703956604004,6724,780,3752,2972,2972|0,,,,,,True,ok,
Basketball_temporal/finer2011,Basketball_finer,345,7504,0.0632288506909336,B1_reach,reach,0.4709752117431119,0.1445416158203626,338601.6,0.5971701145172119,0.2917137145996094,0.28644728660583496,0.018991708755493164,6724,780,3752,2972,2972,,6724,2972,3752,True,True,ok,
Basketball_temporal/finer2011,Basketball_finer,345,7504,0.0632288506909336,B2_reach,reach,0.4709752117431119,0.1245385715478756,338601.6,0.7131483554840088,0.29073095321655273,0.28757572174072266,0.13481974601745605,6724,780,3752,2972,2972,,6724,2972,3752,True,True,ok,
Basketball_temporal/finer2012,Basketball_finer,345,7580,0.06386922817660937,A0,none,0.47600381648817663,0.1583471730339676,337550.3,0.3248872756958008,0.30841684341430664,1.9073486328125e-06,0.016452550888061523,6744,836,836,0,0,,,,,,False,ok,
Basketball_temporal/finer2012,Basketball_finer,345,7580,0.06386922817660937,A1_topo,topo,0.4764395594849829,0.15868649843415977,337859.3,0.3321859836578369,0.3081693649291992,0.006257295608520508,0.017740726470947266,6744,836,3790,2954,2954|0,,,,,,True,ok,
Basketball_temporal/finer2012,Basketball_finer,345,7580,0.06386922817660937,A2_topo,topo,0.4764395594849829,0.13817577455946445,337859.3,0.4418833255767822,0.3081831932067871,0.006258726119995117,0.12742257118225098,6744,836,3790,2954,2954|0,,,,,,True,ok,
Basketball_temporal/finer2012,Basketball_finer,345,7580,0.06386922817660937,B1_reach,reach,0.46959317680053536,0.15177217019643544,333004.30000000005,0.5890326499938965,0.3038060665130615,0.26606035232543945,0.01914668083190918,6744,836,3790,2954,2954,,6744,2954,3790,True,True,ok,
Basketball_temporal/finer2012,Basketball_finer,345,7580,0.06386922817660937,B2_reach,reach,0.46959317680053536,0.12414116979929576,333004.30000000005,0.7034249305725098,0.3035557270050049,0.2641735076904297,0.13567328453063965,6744,836,3790,2954,2954,,6744,2954,3790,True,True,ok,
Basketball_temporal/finer2013,Basketball_finer,347,7616,0.06343389248888075,A0,none,0.4760962548834703,0.1612347260803964,339270.0,0.3259291648864746,0.30982208251953125,1.9073486328125e-06,0.016087055206298828,6746,870,870,0,0,,,,,,False,ok,
Basketball_temporal/finer2013,Basketball_finer,347,7616,0.06343389248888075,A1_topo,topo,0.47642462616192904,0.1632485669746435,339503.99999999994,0.3341865539550781,0.31046438217163086,0.00623011589050293,0.017475128173828125,6746,870,3808,2938,2938|0,,,,,,True,ok,
Basketball_temporal/finer2013,Basketball_finer,347,7616,0.06343389248888075,A2_topo,topo,0.47642462616192904,0.1413023450776605,339503.99999999994,0.4576609134674072,0.3148634433746338,0.006285190582275391,0.1364917755126953,6746,870,3808,2938,2938|0,,,,,,True,ok,
Basketball_temporal/finer2013,Basketball_finer,347,7616,0.06343389248888075,B1_reach,reach,0.4699484148367686,0.15442802859495106,334889.0,0.6155085563659668,0.3103907108306885,0.2858853340148926,0.01921534538269043,6746,870,3808,2938,2938,,6746,2938,3808,True,True,ok,
Basketball_temporal/finer2013,Basketball_finer,347,7616,0.06343389248888075,B2_reach,reach,0.4699484148367686,0.1288799048214983,334889.0,0.7343845367431641,0.3110237121582031,0.28581809997558594,0.13752365112304688,6746,870,3808,2938,2938,,6746,2938,3808,True,True,ok,
Basketball_temporal/finer2014,Basketball_finer,351,7650,0.06227106227106227,A0,none,0.47867883083434715,0.16100928933746547,361268.19999999995,0.3237183094024658,0.3069953918457031,1.9073486328125e-06,0.016695499420166016,6857,793,793,0,0,,,,,,False,ok,
Basketball_temporal/finer2014,Basketball_finer,351,7650,0.06227106227106227,A1_topo,topo,0.47920087916118226,0.1641767041265747,361662.19999999995,0.32321739196777344,0.3070845603942871,0.006239175796508789,0.009877204895019531,6857,793,3825,3032,3032|0,,,,,,True,ok,
Basketball_temporal/finer2014,Basketball_finer,351,7650,0.06227106227106227,A2_topo,topo,0.47920087916118226,0.14346654125856287,361662.19999999995,0.4427063465118408,0.312638521194458,0.006249904632568359,0.12379789352416992,6857,793,3825,3032,3032|0,,,,,,True,ok,
Basketball_temporal/finer2014,Basketball_finer,351,7650,0.06227106227106227,B1_reach,reach,0.47258252537300616,0.1521799982204897,356667.19999999995,0.6306030750274658,0.30721259117126465,0.30390453338623047,0.01946735382080078,6857,793,3825,3032,3032,,6857,3032,3825,True,True,ok,
Basketball_temporal/finer2014,Basketball_finer,351,7650,0.06227106227106227,B2_reach,reach,0.47258252537300616,0.13012434954877258,356667.19999999995,0.7615029811859131,0.30682802200317383,0.30365824699401855,0.15099024772644043,6857,793,3825,3032,3032,,6857,3032,3825,True,True,ok,
Dryad_animal_society,Animal,21,193,0.4595238095238095,A0,none,0.08200212992545261,0.4537912501742369,77.0,0.0010094642639160156,0.0006961822509765625,9.5367431640625e-07,0.0003039836883544922,60,133,133,0,0,,,,,,False,ok,
Dryad_animal_society,Animal,21,193,0.4595238095238095,A1_topo,topo,0.08945686900958466,0.4437286976166951,84.0,0.0011677742004394531,0.0006470680236816406,0.0003113746643066406,0.0002014636993408203,60,133,151,18,17|1|0,,,,,,True,ok,
Dryad_animal_society,Animal,21,193,0.4595238095238095,A2_topo,topo,0.08945686900958466,0.3594722985877824,84.0,0.00725102424621582,0.0006558895111083984,0.0003120899200439453,0.006273984909057617,60,133,151,18,17|1|0,,,,,,True,ok,
Dryad_animal_society,Animal,21,193,0.4595238095238095,B1_reach,reach,0.07880724174653887,0.4459050280269133,74.0,0.001190185546875,0.0006430149078369141,0.00034117698669433594,0.00019860267639160156,60,133,151,18,18,,60,18,42,True,True,ok,
Dryad_animal_society,Animal,21,193,0.4595238095238095,B2_reach,reach,0.07880724174653887,0.3533387265554227,74.0,0.007566213607788086,0.0006513595581054688,0.0003571510314941406,0.006548881530761719,60,133,151,18,18,,60,18,42,True,True,ok,
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,113,1787,0.14119785082174463,A0,none,0.06144393241167435,0.48585953220680816,200.0,0.005569934844970703,0.002996683120727539,7.152557373046875e-07,0.002562284469604492,308,1479,1479,0,0,,,,,,False,ok,
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,113,1787,0.14119785082174463,A1_topo,topo,0.05775729646697389,0.48771352083228287,188.0,0.0084686279296875,0.002998828887939453,0.0028252601623535156,0.0026345252990722656,308,1479,1628,149,142|7|0,,,,,,True,ok,
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,113,1787,0.14119785082174463,A2_topo,topo,0.05775729646697389,0.41631822994538625,188.0,0.046044111251831055,0.003002643585205078,0.0028276443481445312,0.04020214080810547,308,1479,1628,149,142|7|0,,,,,,True,ok,
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,113,1787,0.14119785082174463,B1_reach,reach,0.04884792626728111,0.4879582476096295,159.0,0.009771108627319336,0.002995014190673828,0.004988431930541992,0.0017783641815185547,308,1479,1654,175,175,,308,175,133,True,True,ok,
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,113,1787,0.14119785082174463,B2_reach,reach,0.04884792626728111,0.42257671846794553,159.0,0.048162221908569336,0.0030007362365722656,0.005005359649658203,0.04014468193054199,308,1479,1654,175,175,,308,175,133,True,True,ok,
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,206,1407,0.033317546767700684,A0,none,0.05058763413387839,0.5609125912611208,99.0,0.005570650100708008,0.0018057823181152344,1.1920928955078125e-06,0.0037534236907958984,176,1231,1231,0,0,,,,,,False,ok,
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,206,1407,0.033317546767700684,A1_topo,topo,0.050076647930505876,0.5621346577923433,98.0,0.00797128677368164,0.0018322467803955078,0.0023224353790283203,0.0038073062896728516,176,1231,1323,92,88|3|1,,,,,,True,ok,
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,206,1407,0.033317546767700684,A2_topo,topo,0.050076647930505876,0.5295312045642753,98.0,0.061821699142456055,0.0018093585968017578,0.002351999282836914,0.05764913558959961,176,1231,1323,92,88|3|1,,,,,,True,ok,
